RUN	kaw.LogInSimulation	loginsimulation	1714390434583	 	3.10.5
USER	Load Test - LogIn	START	1714390435712
USER	Load Test - LogIn	START	1714390435735
REQUEST		request_0	1714390435701	1714390435727	OK	 
REQUEST		request_0	1714390435734	1714390435743	OK	 
USER	Load Test - LogIn	START	1714390435781
REQUEST		KaWIco.ico	1714390435774	1714390435784	OK	 
REQUEST		KaWIco.ico	1714390435774	1714390435784	OK	 
REQUEST		request_4	1714390435786	1714390435797	OK	 
REQUEST		request_0	1714390435780	1714390435798	OK	 
REQUEST		request_4	1714390435786	1714390435799	OK	 
REQUEST		request_3	1714390435777	1714390435802	OK	 
REQUEST		request_3	1714390435776	1714390435802	OK	 
REQUEST		main.a9dff72e.css	1714390435775	1714390435804	OK	 
REQUEST		request_1	1714390435776	1714390435806	OK	 
REQUEST		request_2	1714390435776	1714390435809	OK	 
REQUEST		main.a9dff72e.css	1714390435776	1714390435810	OK	 
REQUEST		KaWIco.ico	1714390435800	1714390435816	OK	 
REQUEST		request_3	1714390435802	1714390435821	OK	 
REQUEST		request_1	1714390435801	1714390435822	OK	 
REQUEST		request_2	1714390435801	1714390435823	OK	 
REQUEST		request_4	1714390435817	1714390435825	OK	 
REQUEST		main.a9dff72e.css	1714390435801	1714390435828	OK	 
REQUEST		request_1	1714390435776	1714390435840	OK	 
REQUEST		request_5	1714390435821	1714390435840	OK	 
REQUEST		request_5	1714390435799	1714390435841	OK	 
USER	Load Test - LogIn	START	1714390435842
REQUEST		request_0	1714390435841	1714390435853	OK	 
REQUEST		request_2	1714390435776	1714390435855	OK	 
REQUEST		request_5	1714390435798	1714390435856	OK	 
REQUEST		KaWIco.ico	1714390435854	1714390435866	OK	 
REQUEST		request_1	1714390435855	1714390435872	OK	 
REQUEST		request_4	1714390435867	1714390435874	OK	 
REQUEST		request_3	1714390435856	1714390435876	OK	 
REQUEST		request_2	1714390435855	1714390435878	OK	 
REQUEST		main.a9dff72e.css	1714390435855	1714390435879	OK	 
REQUEST		request_5	1714390435873	1714390435883	OK	 
USER	Load Test - LogIn	START	1714390435888
REQUEST		request_0	1714390435887	1714390435897	OK	 
REQUEST		main.3212c522.js	1714390435775	1714390435901	OK	 
REQUEST		main.3212c522.js	1714390435775	1714390435903	OK	 
REQUEST		KaWIco.ico	1714390435898	1714390435906	OK	 
REQUEST		request_4	1714390435907	1714390435912	OK	 
REQUEST		request_1	1714390435898	1714390435913	OK	 
REQUEST		request_2	1714390435899	1714390435913	OK	 
REQUEST		request_3	1714390435899	1714390435914	OK	 
REQUEST		main.a9dff72e.css	1714390435898	1714390435916	OK	 
REQUEST		request_5	1714390435912	1714390435917	OK	 
REQUEST		main.3212c522.js	1714390435800	1714390435918	OK	 
USER	Load Test - LogIn	START	1714390435934
REQUEST		request_0	1714390435933	1714390435941	OK	 
REQUEST		KaWIco.ico	1714390435942	1714390435947	OK	 
REQUEST		request_4	1714390435948	1714390435955	OK	 
REQUEST		request_3	1714390435943	1714390435957	OK	 
REQUEST		request_1	1714390435943	1714390435959	OK	 
REQUEST		request_2	1714390435943	1714390435960	OK	 
REQUEST		request_5	1714390435955	1714390435961	OK	 
REQUEST		main.a9dff72e.css	1714390435943	1714390435962	OK	 
REQUEST		main.3212c522.js	1714390435854	1714390435967	OK	 
USER	Load Test - LogIn	START	1714390435980
REQUEST		request_0	1714390435980	1714390435986	OK	 
REQUEST		main.3212c522.js	1714390435898	1714390435989	OK	 
REQUEST		KaWIco.ico	1714390435987	1714390435992	OK	 
REQUEST		request_3	1714390435988	1714390436001	OK	 
REQUEST		request_4	1714390435993	1714390436003	OK	 
REQUEST		request_2	1714390435988	1714390436004	OK	 
REQUEST		request_1	1714390435988	1714390436005	OK	 
REQUEST		main.a9dff72e.css	1714390435987	1714390436011	OK	 
REQUEST		request_5	1714390436001	1714390436014	OK	 
REQUEST		main.3212c522.js	1714390435942	1714390436032	OK	 
REQUEST		css2?family=Poppins&display=swap	1714390435817	1714390436039	OK	 
REQUEST		css2?family=Poppins&display=swap	1714390435829	1714390436039	OK	 
REQUEST		css2?family=Poppins&display=swap	1714390435817	1714390436039	OK	 
USER	Load Test - LogIn	START	1714390436042
REQUEST		request_0	1714390436042	1714390436050	OK	 
REQUEST		KaWIco.ico	1714390436051	1714390436059	OK	 
REQUEST		request_4	1714390436059	1714390436068	OK	 
REQUEST		request_3	1714390436052	1714390436070	OK	 
REQUEST		request_1	1714390436051	1714390436072	OK	 
REQUEST		request_2	1714390436052	1714390436073	OK	 
REQUEST		request_5	1714390436068	1714390436074	OK	 
REQUEST		main.a9dff72e.css	1714390436051	1714390436075	OK	 
REQUEST		main.3212c522.js	1714390435987	1714390436079	OK	 
USER	Load Test - LogIn	START	1714390436089
REQUEST		request_0	1714390436088	1714390436095	OK	 
REQUEST		KaWIco.ico	1714390436096	1714390436105	OK	 
REQUEST		request_4	1714390436105	1714390436116	OK	 
REQUEST		request_1	1714390436097	1714390436117	OK	 
REQUEST		request_2	1714390436097	1714390436117	OK	 
REQUEST		request_3	1714390436098	1714390436118	OK	 
REQUEST		request_5	1714390436117	1714390436121	OK	 
REQUEST		main.a9dff72e.css	1714390436097	1714390436121	OK	 
USER	Load Test - LogIn	START	1714390436134
REQUEST		css2?family=Poppins&display=swap	1714390435880	1714390436143	OK	 
REQUEST		css2?family=Poppins&display=swap	1714390435917	1714390436143	OK	 
REQUEST		request_0	1714390436133	1714390436144	OK	 
REQUEST		KaWIco.ico	1714390436146	1714390436157	OK	 
REQUEST		main.3212c522.js	1714390436051	1714390436157	OK	 
REQUEST		request_4	1714390436157	1714390436165	OK	 
REQUEST		request_1	1714390436146	1714390436166	OK	 
REQUEST		request_3	1714390436147	1714390436167	OK	 
REQUEST		request_2	1714390436146	1714390436168	OK	 
REQUEST		main.a9dff72e.css	1714390436146	1714390436169	OK	 
REQUEST		request_5	1714390436166	1714390436172	OK	 
USER	Load Test - LogIn	START	1714390436195
REQUEST		request_0	1714390436194	1714390436202	OK	 
REQUEST		main.3212c522.js	1714390436097	1714390436203	OK	 
REQUEST		KaWIco.ico	1714390436203	1714390436212	OK	 
REQUEST		request_4	1714390436212	1714390436223	OK	 
REQUEST		request_1	1714390436203	1714390436224	OK	 
REQUEST		request_2	1714390436204	1714390436225	OK	 
REQUEST		request_3	1714390436204	1714390436226	OK	 
REQUEST		request_5	1714390436223	1714390436231	OK	 
REQUEST		main.a9dff72e.css	1714390436203	1714390436232	OK	 
USER	Load Test - LogIn	START	1714390436239
REQUEST		css2?family=Poppins&display=swap	1714390435963	1714390436244	OK	 
REQUEST		css2?family=Poppins&display=swap	1714390436012	1714390436244	OK	 
REQUEST		main.3212c522.js	1714390436146	1714390436245	OK	 
REQUEST		request_0	1714390436239	1714390436248	OK	 
REQUEST		KaWIco.ico	1714390436249	1714390436253	OK	 
REQUEST		request_4	1714390436254	1714390436264	OK	 
REQUEST		request_3	1714390436250	1714390436265	OK	 
REQUEST		request_1	1714390436249	1714390436266	OK	 
REQUEST		request_2	1714390436249	1714390436266	OK	 
REQUEST		request_5	1714390436265	1714390436268	OK	 
REQUEST		main.a9dff72e.css	1714390436249	1714390436269	OK	 
USER	Load Test - LogIn	START	1714390436285
REQUEST		request_0	1714390436284	1714390436292	OK	 
REQUEST		KaWIco.ico	1714390436293	1714390436298	OK	 
REQUEST		main.3212c522.js	1714390436203	1714390436302	OK	 
REQUEST		request_4	1714390436299	1714390436310	OK	 
REQUEST		request_1	1714390436293	1714390436310	OK	 
REQUEST		request_2	1714390436294	1714390436311	OK	 
REQUEST		request_3	1714390436294	1714390436311	OK	 
REQUEST		main.a9dff72e.css	1714390436293	1714390436313	OK	 
REQUEST		request_5	1714390436310	1714390436314	OK	 
USER	Load Test - LogIn	START	1714390436333
REQUEST		main.3212c522.js	1714390436249	1714390436341	OK	 
REQUEST		request_0	1714390436332	1714390436341	OK	 
REQUEST		KaWIco.ico	1714390436342	1714390436347	OK	 
REQUEST		css2?family=Poppins&display=swap	1714390436122	1714390436347	OK	 
REQUEST		css2?family=Poppins&display=swap	1714390436075	1714390436347	OK	 
REQUEST		request_4	1714390436347	1714390436358	OK	 
REQUEST		request_2	1714390436343	1714390436359	OK	 
REQUEST		request_1	1714390436343	1714390436360	OK	 
REQUEST		request_3	1714390436343	1714390436360	OK	 
REQUEST		main.a9dff72e.css	1714390436343	1714390436361	OK	 
REQUEST		request_5	1714390436359	1714390436363	OK	 
REQUEST		main.3212c522.js	1714390436293	1714390436382	OK	 
USER	Load Test - LogIn	START	1714390436394
REQUEST		request_0	1714390436393	1714390436400	OK	 
REQUEST		KaWIco.ico	1714390436401	1714390436408	OK	 
REQUEST		request_3	1714390436402	1714390436417	OK	 
REQUEST		request_1	1714390436401	1714390436418	OK	 
REQUEST		request_4	1714390436408	1714390436418	OK	 
REQUEST		request_2	1714390436402	1714390436419	OK	 
